"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-05-13,43,"优",28,43,10,0.8,36,71,14
2014-05-14,47,"优",23,47,8,0.6,31,45,29
2014-05-15,41,"优",24,38,9,0.6,24,82,13
2014-05-16,85,"良",63,84,12,1.1,31,109,78
2014-05-17,104,"轻度污染",78,106,9,1.1,43,100,121
2014-05-18,63,"良",46,64,10,0.9,53,40,57
2014-05-19,51,"良",32,53,12,0.8,59,47,27
2014-05-20,50,"优",32,50,11,0.8,48,86,26
2014-05-21,67,"良",46,63,7,0.8,30,120,42
2014-05-22,91,"良",68,91,11,0.9,33,98,77
2014-05-23,34,"优",22,26,6,0.7,35,68,14
2014-05-24,56,"良",39,62,14,0.9,41,68,61
2014-05-25,45,"优",31,45,13,0.6,38,70,22
2014-05-26,59,"良",43,67,14,0.8,44,60,39
2014-05-27,88,"良",65,89,16,1,32,134,56
2014-05-28,89,"良",66,90,16,0.9,40,120,80
2014-05-29,79,"良",58,81,25,1,55,97,51
2014-05-30,95,"良",71,106,18,1,35,99,79
2014-05-31,49,"优",34,46,8,0.7,26,92,27
2014-06-01,64,"良",46,61,10,0.6,22,78,74
2014-06-02,50,"优",29,47,13,0.5,29,100,40
2014-06-03,51,"良",34,51,7,0.7,31,97,35
2014-06-04,70,"良",48,70,16,0.8,28,124,74
2014-06-05,84,"良",62,88,16,0.8,27,131,94
2014-06-06,44,"优",27,37,7,0.7,21,88,30
2014-06-07,28,"优",13,19,8,0.5,22,56,4
2014-06-08,46,"优",25,37,9,0.6,18,91,16
2014-06-09,51,"良",32,51,9,0.7,18,101,27
2014-06-10,61,"良",31,55,13,0.7,24,113,75
2014-06-11,60,"良",26,59,14,0.5,21,112,52
2014-06-12,88,"良",30,66,13,0.5,24,145,85
2014-06-13,87,"良",46,78,12,0.7,24,144,72
2014-06-14,94,"良",56,89,14,0.7,26,153,72
2014-06-15,44,"优",29,44,10,0.6,22,87,9
2014-06-16,66,"良",26,37,5,0.5,14,119,51
2014-06-17,41,"优",29,41,10,0.5,22,77,19
2014-06-18,32,"优",19,32,7,0.5,31,54,4
2014-06-19,39,"优",24,39,9,0.4,25,54,22
2014-06-20,30,"优",17,29,8,0.3,18,59,11
2014-06-21,29,"优",12,20,8,0.3,17,57,5
2014-06-22,27,"优",10,21,7,0.3,18,53,7
2014-06-23,26,"优",12,24,6,0.3,19,52,3
2014-06-24,29,"优",16,29,10,0.3,20,46,10
2014-06-25,37,"优",19,37,8,0.5,22,57,26
2014-06-26,31,"优",17,31,12,0.4,24,56,7
2014-06-27,44,"优",25,44,13,0.4,22,70,34
2014-06-28,45,"优",27,45,13,0.5,25,84,30
2014-06-29,39,"优",23,39,9,0.5,19,75,22
2014-06-30,29,"优",13,22,7,0.4,16,57,12
2014-07-01,35,"优",16,30,10,0.4,20,69,18
2014-07-02,40,"优",20,38,7,0.4,25,80,20
2014-07-03,54,"良",30,55,11,0.5,36,105,38
2014-07-04,49,"优",27,48,11,0.5,37,98,35
2014-07-05,36,"优",19,36,11,0.5,30,65,14
2014-07-06,51,"良",26,53,21,0.7,37,91,41
2014-07-07,64,"良",40,79,21,0.8,35,96,58
2014-07-08,71,"良",35,64,31,0.8,42,125,77
2014-07-09,65,"良",34,59,23,0.7,33,118,75
2014-07-10,33,"优",16,29,14,0.5,22,65,13
2014-07-11,32,"优",11,24,11,0.5,20,64,16
2014-07-12,29,"优",12,27,13,0.5,20,58,15
2014-07-13,33,"优",12,26,13,0.5,20,65,18
2014-07-14,46,"优",20,38,16,0.7,27,91,42
2014-07-15,45,"优",23,43,16,0.6,28,89,43
2014-07-16,46,"优",22,38,20,0.6,34,92,50
2014-07-17,58,"良",22,46,17,0.5,26,109,67
2014-07-18,41,"优",19,41,15,0.5,22,82,34
2014-07-19,41,"优",19,37,9,0.6,25,81,38
2014-07-20,41,"优",21,41,11,0.6,25,73,36
2014-07-21,40,"优",15,38,10,0.6,23,80,29
2014-07-22,37,"优",13,34,5,0.4,18,73,16
2014-07-23,27,"优",16,27,4,0.4,22,53,4
2014-07-24,38,"优",26,24,5,0.5,26,76,21
2014-07-25,30,"优",14,26,8,0.4,20,59,4
2014-07-26,30,"优",9,17,6,0.4,18,59,8
2014-07-27,43,"优",21,38,17,0.5,29,85,20
2014-07-28,55,"良",29,61,19,0.6,32,98,31
2014-07-29,42,"优",18,39,12,0.5,20,84,16
2014-07-30,44,"优",20,44,12,0.5,28,87,18
2014-07-31,68,"良",34,63,23,0.7,48,122,95
2014-08-01,72,"良",46,69,29,0.8,48,126,126
2014-08-02,76,"良",44,67,21,0.7,40,131,120
2014-08-03,61,"良",44,68,17,0.7,34,109,51
2014-08-04,52,"良",34,54,21,0.7,31,81,33
2014-08-05,32,"优",8,16,6,0.5,17,64,9
2014-08-06,33,"优",16,27,10,0.5,25,65,17
2014-08-07,52,"良",33,51,14,0.5,30,102,62
2014-08-08,82,"良",48,78,28,0.7,44,138,129
2014-08-09,78,"良",46,74,24,0.8,43,133,140
2014-08-10,60,"良",38,61,22,0.9,39,112,74
2014-08-11,75,"良",55,91,26,1,53,128,99
2014-08-12,92,"良",68,109,24,0.9,48,105,147
2014-08-13,36,"优",25,35,9,0.6,30,64,28
2014-08-14,39,"优",15,26,9,0.5,22,77,37
2014-08-15,51,"良",28,48,18,0.6,33,101,39
2014-08-16,76,"良",46,85,20,0.7,39,131,108
2014-08-17,78,"良",56,80,14,0.7,25,134,133
