"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2015-09-04",33,"优",15,33,4,0.6,26,46,49
"2015-09-05",40,"优",17,40,5,0.7,28,60,79
"2015-09-06",47,"优",20,47,5,0.7,26,53,114
"2015-09-07",48,"优",22,48,4,0.7,21,92,82
"2015-09-08",42,"优",20,39,4,0.6,18,84,50
"2015-09-09",34,"优",14,32,4,0.5,19,67,28
"2015-09-10",43,"优",18,41,4,0.5,19,86,96
"2015-09-11",47,"优",19,42,5,0.5,19,94,116
"2015-09-12",51,"良",25,52,5,0.6,21,101,157
"2015-09-13",52,"良",33,54,7,0.8,18,95,103
"2015-09-14",52,"良",27,53,6,0.7,23,80,61
"2015-09-15",53,"良",26,55,6,0.7,23,60,90
"2015-09-16",34,"优",17,34,4,0.7,26,48,13
"2015-09-17",50,"优",24,49,5,0.8,24,100,64
"2015-09-18",55,"良",24,56,6,0.6,24,105,94
"2015-09-19",55,"良",32,60,5,0.6,25,86,132
"2015-09-20",49,"优",31,41,4,0.8,39,65,107
"2015-09-21",50,"优",11,23,4,0.8,40,45,105
"2015-09-22",48,"优",19,40,5,0.8,38,60,96
"2015-09-23",59,"良",31,67,6,0.8,35,96,201
"2015-09-24",47,"优",23,47,5,0.7,27,69,105
"2015-09-25",56,"良",26,61,7,0.7,33,66,184
"2015-09-26",45,"优",23,45,5,0.7,23,72,93
"2015-09-27",56,"良",31,62,6,0.7,18,90,139
"2015-09-28",44,"优",20,44,5,0.7,17,78,73
"2015-09-29",33,"优",15,17,4,0.7,10,66,37
"2015-09-30",57,"良",16,34,5,1.1,45,53,208
"2015-10-01",42,"优",25,42,5,1,26,60,76
"2015-10-02",55,"良",21,60,5,0.8,21,78,96
"2015-10-03",56,"良",28,62,6,0.8,27,59,118
"2015-10-04",34,"优",13,31,5,0.8,27,44,37
"2015-10-05",37,"优",17,37,5,0.7,27,44,51
"2015-10-06",43,"优",21,43,5,0.6,29,46,72
"2015-10-07",42,"优",16,41,5,0.5,33,47,84
"2015-10-08",40,"优",18,36,5,0.6,32,70,62
"2015-10-09",34,"优",10,27,4,0.6,27,62,33
"2015-10-10",52,"良",24,53,7,0.7,39,33,156
"2015-10-11",54,"良",27,57,7,0.5,27,82,159
"2015-10-12",61,"良",35,71,9,0.6,33,99,133
"2015-10-13",78,"良",57,95,10,0.7,35,119,169
"2015-10-14",70,"良",51,83,8,0.7,30,107,97
"2015-10-15",56,"良",36,62,7,0.6,31,86,40
"2015-10-16",54,"良",26,57,7,0.6,29,73,35
"2015-10-17",41,"优",24,41,6,0.5,15,77,16
"2015-10-18",39,"优",17,39,5,0.4,15,66,31
"2015-10-19",39,"优",19,39,5,0.5,16,57,26
"2015-10-20",28,"优",16,27,4,0.6,16,55,2
"2015-10-21",33,"优",14,33,5,0.5,18,54,6
"2015-10-22",44,"优",22,44,6,0.6,20,51,27
"2015-10-23",54,"良",32,58,6,0.7,27,58,45
"2015-10-24",51,"良",27,51,6,0.7,25,63,55
"2015-10-25",43,"优",21,43,5,0.6,18,65,34
"2015-10-26",54,"良",30,58,6,0.7,27,69,100
"2015-10-27",65,"良",41,79,9,0.8,36,82,212
"2015-10-28",54,"良",32,58,6,1,30,57,113
"2015-10-29",75,"良",55,90,7,1,45,51,257
"2015-10-30",50,"优",27,39,5,0.9,40,39,109
