"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2015-08-26",61,"良",12,27,2,0.4,23,113,130
"2015-08-27",60,"良",12,26,2,0.4,25,111,136
"2015-08-28",70,"良",16,38,3,0.5,24,124,185
"2015-08-29",118,"轻度污染",28,48,2,0.6,21,179,344
"2015-08-30",74,"良",28,32,2,0.9,25,128,214
"2015-08-31",37,"优",25,29,2,0.7,25,73,44
"2015-09-01",34,"优",11,20,2,0.5,20,67,42
"2015-09-02",44,"优",10,19,2,0.4,20,87,96
"2015-09-03",74,"良",15,30,2,0.5,19,128,257
"2015-09-04",64,"良",46,0,3,1.5,26,101,233
"2015-09-05",44,"优",18,20,2,0.7,23,88,107
"2015-09-06",63,"良",17,34,2,0.5,30,115,229
"2015-09-07",84,"良",25,44,3,0.7,38,140,297
"2015-09-08",104,"轻度污染",52,82,6,0.9,53,164,323
"2015-09-09",50,"优",32,50,3,0.7,40,94,110
"2015-09-10",37,"优",8,14,2,0.4,29,41,51
"2015-09-11",35,"优",9,16,2,0.4,26,69,39
"2015-09-12",34,"优",9,24,2,0.4,27,68,35
"2015-09-13",57,"良",20,51,3,0.6,45,105,147
"2015-09-14",89,"良",66,105,10,0.9,58,145,297
"2015-09-15",140,"轻度污染",105,134,13,1.2,62,204,361
"2015-09-16",169,"中度污染",128,152,8,1.2,62,180,362
"2015-09-17",201,"重度污染",151,166,10,1.3,69,181,362
"2015-09-18",102,"轻度污染",76,77,3,0.9,49,110,296
"2015-09-19",69,"良",23,51,3,0.6,55,95,203
"2015-09-20",114,"轻度污染",86,112,9,1,51,146,342
"2015-09-21",133,"轻度污染",101,134,17,1.3,67,176,352
"2015-09-22",179,"中度污染",135,0,10,1.5,60,108,366
"2015-09-23",57,"良",32,60,2,0.7,45,98,190
"2015-09-24",124,"轻度污染",94,102,4,1.2,53,121,337
"2015-09-25",49,"优",22,44,3,0.6,39,82,120
"2015-09-26",74,"良",34,72,7,0.7,48,128,257
"2015-09-27",73,"良",48,85,3,0.7,58,113,229
"2015-09-28",68,"良",49,62,4,1.3,46,59,234
"2015-09-29",62,"良",44,0,3,1.1,45,20,223
"2015-09-30",48,"优",30,0,3,0.7,38,48,127
"2015-10-01",33,"优",14,29,2,0.3,25,65,16
"2015-10-02",59,"良",30,68,3,0.6,47,88,120
"2015-10-03",62,"良",28,69,4,0.7,49,85,156
"2015-10-04",149,"轻度污染",114,155,10,1.3,77,125,345
"2015-10-05",272,"重度污染",222,244,9,1.7,80,180,361
"2015-10-06",343,"严重污染",293,327,7,2,84,200,363
"2015-10-07",310,"严重污染",260,83,8,1.8,76,128,364
"2015-10-08",35,"优",11,28,2,0.3,23,70,40
"2015-10-09",39,"优",16,39,3,0.4,29,64,55
"2015-10-10",27,"优",8,23,2,0.3,17,54,15
"2015-10-11",37,"优",10,25,2,0.3,21,73,51
"2015-10-12",60,"良",18,47,3,0.5,48,70,128
"2015-10-13",84,"良",35,73,6,0.8,67,68,193
"2015-10-14",135,"轻度污染",103,147,16,2,96,66,287
"2015-10-15",143,"轻度污染",109,147,9,1.4,91,123,295
"2015-10-16",253,"重度污染",203,236,13,2.1,111,159,358
"2015-10-17",344,"严重污染",294,0,13,2.5,119,97,366
"2015-10-18",64,"良",46,68,7,0.8,41,50,116
"2015-10-19",78,"良",57,103,6,0.9,61,46,148
"2015-10-20",99,"良",74,113,9,1.4,65,15,234
"2015-10-21",70,"良",51,77,2,0.9,41,28,130
"2015-10-22",54,"良",29,49,2,0.7,43,25,67
"2015-10-23",74,"良",54,77,3,0.9,53,45,129
"2015-10-24",75,"良",55,76,6,1,53,51,175
"2015-10-25",74,"良",37,84,10,0.9,59,23,219
"2015-10-26",63,"良",28,75,2,0.5,29,51,155
"2015-10-27",48,"优",15,48,3,0.5,37,52,78
"2015-10-28",30,"优",8,20,3,0.3,24,57,9
"2015-10-29",30,"优",7,22,3,0.3,20,59,9
"2015-10-30",58,"良",25,52,4,0.7,46,44,184
"2015-10-31",73,"良",43,70,5,0.8,58,42,261
"2015-11-01",98,"良",72,106,7,1,78,39,300
"2015-11-02",102,"轻度污染",76,116,8,1.4,78,44,258
"2015-11-03",199,"中度污染",149,181,16,1.9,90,63,347
"2015-11-04",260,"重度污染",210,0,15,2,108,29,366
"2015-11-05",144,"轻度污染",110,0,6,1,53,26,327
"2015-11-06",37,"优",20,9,2,0.5,29,38,59
