"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-08-05,120,"轻度污染",59,100,12,0.9,45,182,164
2014-08-06,109,"轻度污染",55,88,9,0.9,39,170,177
2014-08-07,100,"良",54,90,12,1,42,160,171
2014-08-08,60,"良",34,46,8,0.8,25,112,81
2014-08-09,71,"良",44,70,10,0.9,29,125,122
2014-08-10,56,"良",40,56,11,0.9,25,102,58
2014-08-11,87,"良",65,93,14,1.2,47,79,130
2014-08-12,56,"良",40,62,11,0.8,46,67,73
2014-08-13,88,"良",40,73,16,0.8,37,145,166
2014-08-14,45,"优",27,33,9,1.1,30,90,55
2014-08-15,42,"优",28,42,10,1.1,41,56,24
2014-08-16,74,"良",54,81,18,1,45,80,100
2014-08-17,39,"优",26,36,10,0.8,29,77,20
2014-08-18,41,"优",29,33,8,1,37,68,35
2014-08-19,44,"优",31,31,9,0.9,42,62,52
2014-08-20,38,"优",26,32,10,0.8,40,69,36
2014-08-21,114,"轻度污染",51,75,12,0.8,31,175,134
2014-08-22,110,"轻度污染",66,104,16,0.9,41,171,140
2014-08-23,76,"良",56,98,14,0.9,43,117,100
2014-08-24,63,"良",40,73,12,0.8,30,116,110
2014-08-25,80,"良",37,54,10,0.9,21,136,123
2014-08-26,108,"轻度污染",81,108,17,1.1,34,145,165
2014-08-27,63,"良",41,65,15,0.8,41,116,85
2014-08-28,100,"良",64,107,20,1,46,160,162
2014-08-29,63,"良",46,65,10,0.9,31,106,99
2014-08-30,98,"良",70,100,19,1.1,38,158,154
2014-08-31,109,"轻度污染",64,103,24,0.9,37,170,177
2014-09-01,57,"良",41,60,9,0.8,29,101,93
2014-09-02,54,"良",35,58,10,0.7,31,91,95
2014-09-03,47,"优",24,37,7,0.7,24,94,62
2014-09-04,113,"轻度污染",62,88,13,0.9,28,174,163
2014-09-05,162,"中度污染",102,141,31,1,47,227,182
2014-09-06,88,"良",64,90,16,0.9,33,146,104
2014-09-07,90,"良",58,87,16,0.8,32,148,114
2014-09-08,80,"良",59,85,17,0.9,30,134,112
2014-09-09,65,"良",47,68,12,0.8,27,94,95
2014-09-10,68,"良",50,70,12,0.8,29,91,89
2014-09-11,56,"良",39,62,16,0.8,34,89,68
2014-09-12,86,"良",57,92,22,1,40,143,178
2014-09-13,47,"优",33,40,11,1.1,38,70,75
2014-09-14,51,"良",30,51,15,0.7,37,67,82
2014-09-15,49,"优",19,42,13,0.6,27,98,75
2014-09-16,53,"良",29,50,15,0.6,31,103,94
2014-09-17,104,"轻度污染",47,84,21,0.8,38,164,189
2014-09-18,59,"良",32,43,11,0.6,35,111,99
2014-09-19,48,"优",34,36,8,0.9,39,59,48
2014-09-20,96,"良",49,71,14,1.1,37,155,163
2014-09-21,64,"良",26,48,14,0.6,33,117,91
2014-09-22,43,"优",23,35,9,0.6,28,85,19
2014-09-23,28,"优",10,16,5,0.7,23,56,8
2014-09-24,50,"优",28,51,9,0.7,27,93,46
2014-09-25,94,"良",70,113,26,0.9,54,151,131
2014-09-26,101,"轻度污染",75,114,31,0.9,53,161,129
2014-09-27,120,"轻度污染",74,113,17,0.9,41,182,154
2014-09-28,108,"轻度污染",64,103,18,0.9,41,169,158
2014-09-29,74,"良",54,89,12,1,37,100,141
2014-09-30,50,"优",31,50,10,0.7,30,58,77
2014-10-01,63,"良",33,63,18,0.6,37,116,82
2014-10-02,73,"良",54,85,16,0.8,38,109,100
2014-10-03,110,"轻度污染",68,101,18,0.9,34,171,165
2014-10-04,88,"良",34,66,19,0.5,34,146,141
2014-10-05,85,"良",43,81,18,0.7,35,142,120
2014-10-06,97,"良",69,106,21,0.9,37,156,151
2014-10-07,83,"良",55,87,19,0.8,43,140,58
2014-10-08,73,"良",36,61,21,0.6,39,127,42
2014-10-09,81,"良",39,63,21,0.6,38,137,73
2014-10-10,69,"良",51,82,20,0.7,45,103,43
2014-10-11,71,"良",50,80,18,0.7,35,125,61
2014-10-12,83,"良",36,77,13,0.6,23,140,146
2014-10-13,65,"良",35,81,12,0.6,21,115,99
2014-10-14,82,"良",53,104,27,0.8,36,138,94
2014-10-15,108,"轻度污染",81,137,29,1,62,155,90
2014-10-16,123,"轻度污染",93,167,32,1.1,75,172,136
2014-10-17,146,"轻度污染",112,167,39,1.1,53,177,162
2014-10-18,78,"良",51,105,33,0.8,51,123,54
2014-10-19,78,"良",44,89,24,0.8,50,133,80
2014-10-20,90,"良",67,116,23,1,58,142,96
2014-10-21,110,"轻度污染",83,124,19,1.2,53,84,145
2014-10-22,88,"良",66,94,14,1,36,134,103
2014-10-23,128,"轻度污染",97,139,24,1.1,63,152,139
2014-10-24,90,"良",67,110,21,0.9,60,141,80
2014-10-25,90,"良",67,117,24,1,68,143,79
2014-10-26,98,"良",73,128,18,1.1,66,130,102
2014-10-27,119,"轻度污染",90,135,21,1,57,116,162
2014-10-28,66,"良",32,82,17,0.6,39,117,69
2014-10-29,64,"良",45,79,28,0.8,60,112,84
2014-10-30,87,"良",64,84,11,1,67,28,128
2014-10-31,49,"优",34,43,9,1,54,38,50
2014-11-01,57,"良",41,55,12,1.1,42,40,57
2014-11-02,82,"良",61,86,19,0.9,32,108,171
2014-11-03,63,"良",33,76,25,0.7,51,84,75
2014-11-04,82,"良",60,106,23,0.8,65,115,85
2014-11-05,113,"轻度污染",85,128,20,0.9,68,111,130
2014-11-06,94,"良",71,89,15,0.8,44,102,114
2014-11-07,100,"良",75,115,21,0.9,57,86,163
2014-11-08,49,"优",35,38,11,0.7,47,66,56
2014-11-09,62,"良",45,62,15,0.9,51,40,80
2014-11-10,116,"轻度污染",88,122,28,1.2,70,40,103
2014-11-11,140,"轻度污染",107,140,26,1.2,72,49,136
2014-11-12,159,"中度污染",121,146,28,1.3,51,103,173
2014-11-13,96,"良",71,120,34,1.1,66,65,168
2014-11-14,98,"良",74,133,35,1,72,86,130
2014-11-15,108,"轻度污染",81,123,35,0.9,70,76,117
2014-11-16,132,"轻度污染",101,120,19,1,59,70,144
2014-11-17,138,"轻度污染",106,127,30,1.1,51,99,153
2014-11-18,111,"轻度污染",84,117,31,1.1,61,63,119
2014-11-19,132,"轻度污染",101,145,31,1.2,79,55,135
2014-11-20,132,"轻度污染",100,146,23,1.1,71,68,121
2014-11-21,123,"轻度污染",93,144,24,1.1,75,73,104
2014-11-22,140,"轻度污染",107,162,24,1.2,74,85,105
2014-11-23,164,"中度污染",125,183,25,1.1,75,61,144
2014-11-24,113,"轻度污染",85,124,12,1.2,53,33,151
2014-11-25,46,"优",32,29,10,0.7,40,43,28
2014-11-26,71,"良",52,70,21,0.9,55,56,68
2014-11-27,76,"良",56,93,25,1,65,69,105
2014-11-28,77,"良",56,73,12,1.3,53,25,109
2014-11-29,105,"轻度污染",79,103,17,1.6,63,22,128
2014-11-30,41,"优",29,37,10,1.5,44,17,16
2014-12-01,92,"良",63,134,27,1,39,66,165
2014-12-02,84,"良",34,118,30,0.8,53,40,156
2014-12-03,97,"良",72,109,37,1.1,84,17,147
2014-12-04,72,"良",53,74,26,0.8,46,55,122
2014-12-05,60,"良",34,71,21,0.7,49,59,69
2014-12-06,92,"良",69,113,36,1,75,47,110
