"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-08-04,85,"良",63,84,13,2.5,38,91,110
2014-08-05,59,"良",30,51,13,1.4,37,111,83
2014-08-06,80,"良",59,102,26,1.9,56,130,142
2014-08-07,71,"良",45,91,30,1.7,47,114,120
2014-08-08,86,"良",48,112,36,1.8,57,143,141
2014-08-09,76,"良",43,88,14,1.1,36,131,134
2014-08-10,115,"轻度污染",49,98,21,1.4,32,176,169
2014-08-11,87,"良",51,103,23,1.4,44,144,128
2014-08-12,82,"良",50,114,45,2.2,63,138,138
2014-08-13,48,"优",25,48,10,1.2,31,86,54
2014-08-14,89,"良",38,60,14,1.1,35,147,167
2014-08-15,108,"轻度污染",49,96,28,1.4,44,169,154
2014-08-16,134,"轻度污染",102,171,31,1.8,55,179,174
2014-08-17,73,"良",42,80,16,1.3,28,127,115
2014-08-18,79,"良",58,92,23,1.4,36,120,147
2014-08-19,97,"良",68,105,29,1.7,40,156,155
2014-08-20,101,"轻度污染",76,124,32,1.5,36,146,140
2014-08-21,131,"轻度污染",100,157,25,1.6,35,149,166
2014-08-22,88,"良",62,126,19,1.6,40,134,105
2014-08-23,111,"轻度污染",84,131,22,1.7,34,117,166
2014-08-24,63,"良",32,60,10,1.5,29,116,112
2014-08-25,54,"良",24,59,14,1.3,33,92,51
2014-08-26,80,"良",53,110,18,1,53,109,95
2014-08-27,106,"轻度污染",75,162,19,1,68,139,158
2014-08-28,108,"轻度污染",82,139,21,1,44,100,174
2014-08-29,89,"良",66,85,9,0.9,24,102,150
2014-08-30,101,"轻度污染",76,100,14,0.9,30,97,159
2014-08-31,63,"良",45,58,7,1.2,25,65,105
2014-09-01,89,"良",66,85,11,1.3,29,78,165
2014-09-02,51,"良",36,39,7,0.9,18,64,76
2014-09-03,37,"优",15,33,9,0.7,22,73,21
2014-09-04,60,"良",33,71,17,0.8,29,89,45
2014-09-05,81,"良",60,95,22,1,29,118,90
2014-09-06,133,"轻度污染",101,130,17,1,34,121,174
2014-09-07,150,"轻度污染",115,137,18,1.2,34,109,181
2014-09-08,60,"良",43,71,10,0.8,23,75,61
2014-09-09,69,"良",25,58,15,1,29,123,103
2014-09-10,61,"良",30,72,12,0.9,39,110,63
2014-09-11,70,"良",45,90,28,1,41,80,124
2014-09-12,70,"良",51,74,13,1,36,55,151
2014-09-13,89,"良",53,87,26,1.4,42,147,169
2014-09-14,94,"良",70,111,24,1.6,59,94,176
2014-09-15,57,"良",35,65,20,1.4,48,52,121
2014-09-16,91,"良",67,113,36,1.4,55,65,186
2014-09-17,53,"良",38,54,22,1.1,35,69,107
2014-09-18,87,"良",65,98,30,2,58,120,165
2014-09-19,90,"良",67,95,29,1.2,40,98,155
2014-09-20,120,"轻度污染",91,127,34,1.7,48,72,177
2014-09-21,63,"良",45,77,21,1.4,41,85,84
2014-09-22,79,"良",58,97,27,1.5,48,111,123
2014-09-23,110,"轻度污染",83,106,27,2.9,49,58,175
2014-09-24,56,"良",40,58,31,2,41,37,77
2014-09-25,66,"良",48,72,27,1.6,51,116,54
2014-09-26,136,"轻度污染",104,151,44,2,50,114,167
2014-09-27,95,"良",71,100,13,1.2,43,72,114
