"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-09-04,94,"良",26,47,15,0.8,31,153,140
2014-09-05,72,"良",53,77,20,1,61,94,70
2014-09-06,93,"良",42,63,12,0.9,43,152,119
2014-09-07,58,"良",38,58,14,0.8,37,110,41
2014-09-08,28,"优",17,28,13,0.8,23,43,10
2014-09-09,48,"优",27,41,12,0.9,32,96,38
2014-09-10,107,"轻度污染",34,52,13,0.8,36,168,174
2014-09-11,97,"良",34,56,19,0.8,42,156,177
2014-09-12,52,"良",21,37,14,0.8,30,102,87
2014-09-13,38,"优",23,38,13,0.8,31,58,44
2014-09-14,49,"优",24,43,15,0.8,26,98,70
2014-09-15,51,"良",36,52,11,0.8,26,87,84
2014-09-16,23,"优",11,23,8,0.7,15,44,8
2014-09-17,36,"优",18,36,14,0.8,21,51,44
2014-09-18,95,"良",36,64,17,0.9,40,154,176
2014-09-19,89,"良",66,98,31,1.1,51,142,149
2014-09-20,46,"优",23,34,12,1,20,92,32
2014-09-21,52,"良",30,49,14,0.8,32,102,42
2014-09-22,71,"良",34,49,9,0.8,27,125,98
2014-09-23,80,"良",39,60,10,0.7,31,136,139
2014-09-24,77,"良",46,70,13,0.8,39,132,139
2014-09-25,89,"良",54,85,18,0.9,47,147,121
2014-09-26,148,"轻度污染",59,81,21,0.9,39,213,176
2014-09-27,72,"良",30,49,17,0.7,34,126,69
2014-09-28,116,"轻度污染",34,55,19,0.8,35,178,167
2014-09-29,111,"轻度污染",43,67,19,0.8,38,172,184
2014-09-30,94,"良",67,101,27,1.1,48,153,177
2014-10-01,78,"良",53,72,12,1,32,133,143
2014-10-02,92,"良",57,80,13,1,34,150,141
2014-10-03,61,"良",44,62,8,1,29,112,60
2014-10-04,80,"良",49,74,14,1,37,136,122
2014-10-05,99,"良",48,74,16,0.9,31,159,148
2014-10-06,93,"良",41,73,16,0.8,30,152,141
2014-10-07,105,"轻度污染",54,86,16,0.9,40,166,127
2014-10-08,101,"轻度污染",65,94,16,1,50,161,105
2014-10-09,88,"良",52,78,16,0.9,46,145,88
2014-10-10,74,"良",45,67,14,0.8,38,129,60
2014-10-11,82,"良",44,68,15,0.7,43,138,96
2014-10-12,71,"良",43,65,12,0.7,35,125,114
2014-10-13,75,"良",45,68,12,0.7,31,130,135
2014-10-14,125,"轻度污染",95,124,15,1,39,170,167
2014-10-15,116,"轻度污染",88,115,14,1.1,52,167,109
2014-10-16,115,"轻度污染",87,125,21,1.2,67,166,127
2014-10-17,139,"轻度污染",74,109,22,1.1,65,203,154
2014-10-18,132,"轻度污染",75,108,22,1,64,195,129
2014-10-19,125,"轻度污染",64,93,17,0.9,53,187,143
2014-10-20,83,"良",58,90,24,1,68,140,84
2014-10-21,72,"良",53,84,28,0.9,55,122,78
2014-10-22,63,"良",32,46,11,0.9,30,116,34
2014-10-23,52,"良",37,55,11,1,48,78,4
2014-10-24,89,"良",66,95,21,1.3,71,100,79
2014-10-25,119,"轻度污染",90,120,26,1.3,73,156,146
2014-10-26,117,"轻度污染",89,117,26,1.2,78,134,146
2014-10-27,94,"良",71,99,15,1.1,59,147,124
2014-10-28,133,"轻度污染",49,75,17,0.7,52,196,175
2014-10-29,111,"轻度污染",45,70,18,0.7,46,172,152
2014-10-30,94,"良",42,64,19,0.7,53,153,132
2014-10-31,103,"轻度污染",65,90,24,0.8,69,163,137
2014-11-01,125,"轻度污染",79,107,32,1,70,187,152
2014-11-02,68,"良",49,64,14,1.1,35,102,120
2014-11-03,61,"良",44,61,21,1,38,91,68
2014-11-04,84,"良",62,91,30,1.2,63,74,93
2014-11-05,96,"良",72,106,24,1.3,71,81,93
2014-11-06,61,"良",44,46,9,1.2,40,49,41
2014-11-07,51,"良",36,43,5,1,33,26,37
2014-11-08,15,"优",10,15,4,1,29,28,1
2014-11-09,38,"优",26,36,8,1.1,34,40,23
2014-11-10,30,"优",21,30,7,1.1,36,19,9
2014-11-11,34,"优",23,34,7,1.1,33,17,9
2014-11-12,24,"优",16,24,7,1.1,29,28,5
2014-11-13,67,"良",49,61,11,0.9,30,74,83
2014-11-14,68,"良",50,68,13,1,39,76,50
2014-11-15,71,"良",52,77,13,1.1,53,95,47
2014-11-16,75,"良",55,75,15,1.1,47,100,48
2014-11-17,71,"良",52,63,10,0.8,24,97,42
2014-11-18,76,"良",56,66,11,0.8,27,82,43
2014-11-19,86,"良",64,86,22,1,53,113,60
2014-11-20,96,"良",72,99,23,1.2,74,108,72
2014-11-21,96,"良",71,103,20,1.3,76,121,62
2014-11-22,102,"轻度污染",72,101,21,1.3,70,162,70
2014-11-23,86,"良",49,66,19,0.9,55,143,80
2014-11-24,59,"良",42,63,21,1,64,107,71
2014-11-25,70,"良",51,70,23,1.1,57,89,93
2014-11-26,96,"良",72,91,22,1.5,51,81,123
2014-11-27,88,"良",57,75,21,1,53,145,122
2014-11-28,79,"良",58,76,19,1.1,59,53,116
2014-11-29,67,"良",49,68,22,1.1,59,43,65
2014-11-30,54,"良",37,58,15,1,47,46,60
2014-12-01,28,"优",20,28,8,1.4,24,43,6
2014-12-02,83,"良",62,68,14,1.2,22,54,152
2014-12-03,73,"良",54,69,8,1.5,45,12,108
2014-12-04,28,"优",9,15,5,0.7,23,56,19
2014-12-05,41,"优",25,41,14,0.6,36,59,26
2014-12-06,55,"良",38,59,22,0.8,53,61,27
2014-12-07,62,"良",44,52,12,0.9,42,26,34
2014-12-08,53,"良",37,51,12,0.9,38,52,21
2014-12-09,76,"良",56,78,22,1.2,49,88,72
2014-12-10,91,"良",68,87,29,1.2,41,95,104
2014-12-11,82,"良",61,67,20,1.2,24,56,101
2014-12-12,61,"良",41,71,20,0.9,21,82,58
2014-12-13,67,"良",48,85,26,0.9,31,80,41
2014-12-14,78,"良",57,96,21,1.2,51,81,43
2014-12-15,108,"轻度污染",81,126,33,1.5,65,52,79
2014-12-16,74,"良",54,80,31,1,26,97,102
2014-12-17,53,"良",34,56,22,0.8,25,78,20
2014-12-18,60,"良",41,70,21,0.9,50,59,22
2014-12-19,89,"良",66,94,26,1.2,55,20,87
2014-12-20,73,"良",53,80,18,1.3,44,75,95
2014-12-21,72,"良",52,83,24,1.2,39,90,76
2014-12-22,83,"良",61,91,26,1.2,39,90,75
2014-12-23,93,"良",70,107,24,1.4,59,35,49
2014-12-24,100,"良",75,112,18,1.6,54,46,70
2014-12-25,142,"轻度污染",109,148,29,2.1,55,46,160
2014-12-26,112,"轻度污染",84,111,16,1.2,43,62,113
2014-12-27,81,"良",60,75,6,1.5,34,29,68
2014-12-28,54,"良",38,52,9,1.5,27,50,21
2014-12-29,80,"良",59,92,15,1.4,42,76,44
2014-12-30,104,"轻度污染",78,141,18,1.9,58,56,88
2014-12-31,113,"轻度污染",85,156,20,1.9,66,63,275
2015-01-01,68,"良",48,86,21,1,43,103,143
2015-01-02,73,"良",53,97,19,1.2,62,81,120
2015-01-03,133,"轻度污染",101,154,29,1.7,96,101,226
2015-01-04,91,"良",68,107,23,1.5,85,70,75
2015-01-05,81,"良",60,88,28,1.4,78,25,89
2015-01-06,110,"轻度污染",83,114,21,1.6,84,42,260
2015-01-07,60,"良",43,60,16,1.8,36,24,95
2015-01-08,61,"良",44,61,18,1.4,33,92,73
2015-01-09,77,"良",56,73,22,1.3,50,77,104
2015-01-10,78,"良",57,79,24,1.2,54,85,98
2015-01-11,74,"良",54,68,14,1.2,45,41,104
2015-01-12,46,"优",32,43,5,1.2,39,29,55
2015-01-13,22,"优",13,22,5,1.2,37,41,2
2015-01-14,36,"优",23,36,9,1,37,66,28
2015-01-15,60,"良",43,62,10,0.9,54,69,74
2015-01-16,83,"良",61,98,18,1.3,71,70,142
2015-01-17,67,"良",48,68,15,0.9,55,85,76
2015-01-18,100,"良",75,101,23,1.1,58,95,175
2015-01-19,88,"良",66,95,20,1.1,60,98,164
2015-01-20,176,"中度污染",133,180,37,2.1,145,97,335
2015-01-21,163,"中度污染",124,158,33,1.9,120,104,326
2015-01-22,79,"良",58,83,19,1.2,75,100,108
2015-01-23,87,"良",64,96,31,1.1,91,105,84
2015-01-24,98,"良",74,103,28,1.1,90,87,126
2015-01-25,92,"良",69,92,23,1.2,71,51,111
